Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
39.0,127.2,7.8,8.3,8.3,132.9,1,Bhuttan,+1
47.8,128.5,10.7,9.8,4.8,134.4,1,Bhuttan,+1
41.2,160.3,14.4,6.9,4.6,165.4,1,Assam,-1
42.5,151.8,11.1,7.8,6.5,156.9,1,Bhuttan,+1
47.5,138.2,14.2,14.0,7.6,143.3,1,Bhuttan,+1
47.7,133.4,5.1,11.1,7.1,139.0,1,Bhuttan,+1
27.9,143.9,5.7,11.6,5.3,149.5,0,Bhuttan,+1
36.2,127.9,12.0,10.2,6.5,133.8,1,Bhuttan,+1
48.9,158.7,16.6,7.8,3.5,163.5,0,Assam,-1
37.5,156.0,13.6,7.4,5.2,161.1,1,Assam,-1
48.8,143.2,3.0,10.4,7.0,148.7,1,Bhuttan,+1
30.1,136.5,17.4,9.4,6.3,142.4,1,Bhuttan,+1
44.6,161.6,14.8,7.2,3.2,166.3,0,Assam,-1
43.7,132.0,15.0,12.1,6.9,137.4,0,Bhuttan,+1
43.3,128.1,5.1,7.4,5.4,134.0,1,Bhuttan,+1
39.2,143.1,10.5,8.3,7.0,148.3,1,Bhuttan,+1
46.5,152.0,5.8,8.6,6.5,156.8,1,Assam,-1
39.1,161.5,6.1,9.6,6.3,166.5,1,Assam,-1
38.4,135.3,6.8,9.6,7.5,141.1,1,Bhuttan,+1
34.4,133.5,9.9,11.8,7.2,139.1,1,Bhuttan,+1
47.0,130.4,9.6,9.3,5.5,135.8,0,Assam,-1
51.7,136.9,14.9,8.1,7.2,142.6,1,Bhuttan,+1
31.4,132.7,15.6,8.4,6.2,137.9,0,Assam,-1
63.5,151.5,15.9,8.2,5.3,157.0,1,Assam,-1
65.0,144.3,10.9,8.2,5.6,149.5,0,Assam,-1
45.5,141.2,8.2,7.5,5.5,146.5,1,Assam,-1
21.0,153.4,10.7,7.1,3.7,158.0,1,Assam,-1
35.5,128.7,10.7,4.9,7.5,133.9,0,Bhuttan,+1
30.1,143.6,8.5,7.4,4.3,148.9,1,Assam,-1
32.0,130.1,11.5,10.8,6.0,136.0,1,Bhuttan,+1
27.9,120.9,3.5,10.2,8.9,126.1,0,Bhuttan,+1
38.6,113.3,10.8,7.0,4.5,117.8,1,Assam,-1
38.6,124.8,9.6,11.7,7.5,130.3,1,Bhuttan,+1
41.2,147.8,6.0,6.6,7.0,153.0,1,Assam,-1
25.9,137.3,10.8,10.9,7.1,143.1,0,Bhuttan,+1
35.5,136.3,8.3,7.1,6.2,142.1,0,Bhuttan,+1
30.6,129.6,6.6,6.7,4.7,134.5,1,Assam,-1
45.0,142.7,15.5,7.0,3.8,147.3,0,Assam,-1
24.9,140.2,13.4,14.5,5.2,146.1,1,Bhuttan,+1
25.8,141.4,16.8,7.4,4.9,146.8,0,Assam,-1
35.3,142.7,8.9,10.0,9.2,148.5,0,Bhuttan,+1
36.3,122.7,3.5,8.6,5.6,128.1,1,Bhuttan,+1
44.7,147.7,10.2,10.5,6.7,152.7,1,Bhuttan,+1
41.6,137.3,7.7,10.1,8.6,142.5,1,Bhuttan,+1
43.7,156.4,19.7,8.5,7.1,161.8,0,Bhuttan,+1
50.7,154.3,12.6,10.5,6.9,160.0,1,Bhuttan,+1
46.9,142.8,10.3,11.9,6.4,148.3,1,Bhuttan,+1
53.4,156.4,13.4,7.0,4.9,161.3,0,Assam,-1
34.3,135.1,10.9,9.2,7.0,140.3,1,Bhuttan,+1
52.8,145.5,16.3,8.2,5.7,150.3,1,Assam,-1
46.8,126.0,11.6,6.9,4.8,131.1,1,Bhuttan,+1
56.5,150.6,16.0,6.9,4.8,156.0,1,Bhuttan,+1
39.0,169.0,12.0,7.9,8.6,174.5,1,Bhuttan,+1
51.1,146.9,11.5,8.2,4.4,151.5,0,Assam,-1
48.5,132.5,7.7,9.9,8.4,138.5,1,Bhuttan,+1
65.1,140.0,15.4,8.0,6.7,144.8,1,Assam,-1
42.7,133.8,10.5,5.8,4.0,138.6,1,Assam,-1
47.8,151.7,7.5,6.5,6.1,157.5,1,Bhuttan,+1
55.2,135.7,16.8,7.9,5.4,141.0,1,Assam,-1
45.1,148.0,14.4,8.2,4.1,153.0,0,Assam,-1
67.6,162.3,15.6,8.3,5.2,167.2,1,Assam,-1
57.6,126.8,7.8,6.3,6.3,131.6,0,Assam,-1
33.7,157.9,21.1,10.8,7.8,163.6,1,Bhuttan,+1
45.1,138.8,11.1,6.2,6.9,144.1,1,Bhuttan,+1
45.9,148.3,14.6,8.8,5.6,152.9,1,Assam,-1
55.3,148.5,12.2,7.5,4.9,153.6,1,Assam,-1
45.5,169.1,8.5,9.3,5.9,174.0,0,Assam,-1
32.8,157.4,10.7,7.7,7.0,162.5,1,Bhuttan,+1
44.3,146.9,17.1,10.0,6.9,152.3,1,Assam,-1
36.7,162.9,16.3,7.7,4.5,167.7,1,Assam,-1
49.8,146.9,9.3,9.4,7.3,152.0,1,Bhuttan,+1
23.0,147.5,11.7,12.9,7.2,152.9,1,Assam,-1
38.8,134.8,8.1,8.6,7.7,140.8,1,Bhuttan,+1
40.3,138.5,10.5,10.2,7.2,143.7,0,Bhuttan,+1
37.2,139.9,13.3,13.0,9.3,145.3,1,Bhuttan,+1
34.8,147.6,4.2,8.9,5.9,153.3,0,Bhuttan,+1
29.6,144.5,7.9,11.3,7.9,149.5,1,Bhuttan,+1
50.6,137.9,10.4,12.6,6.9,143.4,1,Bhuttan,+1
49.5,133.7,18.0,8.4,5.5,139.1,0,Assam,-1
46.3,118.2,9.7,5.5,4.5,123.2,0,Assam,-1
45.3,140.4,10.4,9.4,2.4,145.5,1,Assam,-1
39.7,116.1,10.3,11.4,6.9,121.9,1,Bhuttan,+1
40.8,122.0,13.1,8.6,3.9,127.5,1,Assam,-1
49.5,132.4,13.8,9.5,8.1,138.3,1,Bhuttan,+1
42.6,137.6,3.4,11.9,5.9,143.2,1,Bhuttan,+1
44.9,162.8,9.8,10.6,6.2,168.4,1,Bhuttan,+1
42.7,158.9,9.0,6.6,3.7,163.4,0,Assam,-1
38.7,137.2,10.9,8.8,7.3,142.9,1,Bhuttan,+1
45.6,155.5,6.9,11.2,7.0,161.2,1,Bhuttan,+1
41.0,142.0,12.4,9.8,7.3,147.8,1,Bhuttan,+1
47.1,136.5,13.6,8.3,7.4,142.1,1,Bhuttan,+1
39.4,169.9,6.9,7.5,7.2,175.1,1,Bhuttan,+1
47.1,143.0,5.8,9.6,7.5,148.8,1,Bhuttan,+1
26.5,135.1,9.8,6.3,5.8,140.6,1,Bhuttan,+1
46.4,134.9,6.9,8.0,6.0,139.8,1,Assam,-1
35.4,134.6,12.7,12.3,6.6,140.0,1,Bhuttan,+1
36.7,165.3,8.2,7.4,7.0,170.0,1,Assam,-1
38.5,151.6,7.5,8.3,6.7,156.2,1,Assam,-1
45.7,161.2,5.8,11.3,6.6,166.6,1,Bhuttan,+1
42.3,140.7,9.4,9.5,5.7,146.3,1,Bhuttan,+1
42.6,144.9,2.9,7.7,4.3,149.6,0,Assam,-1
37.6,140.7,3.6,11.8,7.7,146.2,1,Bhuttan,+1
39.8,128.0,11.4,9.2,6.6,133.8,1,Bhuttan,+1
27.1,146.6,10.5,13.3,9.3,152.0,1,Bhuttan,+1
41.0,139.4,15.0,11.5,9.5,145.3,1,Bhuttan,+1
48.6,159.7,10.6,6.4,6.1,165.6,1,Bhuttan,+1
30.4,127.1,13.6,8.2,4.8,132.6,0,Bhuttan,+1
47.7,135.6,9.9,6.7,7.2,140.6,0,Bhuttan,+1
45.0,120.8,10.3,9.7,7.0,126.3,1,Bhuttan,+1
65.6,143.9,8.7,7.9,5.8,148.8,0,Assam,-1
38.9,136.9,15.1,6.2,5.8,141.9,0,Assam,-1
30.8,166.1,7.7,12.2,7.8,171.4,1,Bhuttan,+1
33.3,171.2,8.4,8.5,5.2,176.5,1,Assam,-1
50.8,147.6,11.0,9.2,8.2,152.6,1,Bhuttan,+1
56.5,151.9,17.6,7.9,6.3,156.8,1,Assam,-1
38.9,168.3,17.2,7.9,5.1,173.7,1,Assam,-1
25.8,141.6,10.9,12.3,6.7,147.4,0,Bhuttan,+1
52.7,134.2,6.0,8.0,7.8,139.2,1,Bhuttan,+1
56.5,155.6,15.8,6.3,4.9,160.7,1,Assam,-1
57.8,130.9,18.8,6.9,6.0,135.4,1,Assam,-1
38.6,165.4,8.6,9.2,6.7,171.0,1,Bhuttan,+1
45.6,135.9,19.3,10.6,6.0,140.9,1,Bhuttan,+1
55.3,108.6,13.8,7.9,2.8,114.1,1,Assam,-1
49.0,152.0,10.0,10.3,4.2,157.2,1,Assam,-1
40.7,116.8,2.9,9.6,6.3,122.0,0,Bhuttan,+1
41.1,151.6,13.6,13.5,8.7,157.1,1,Bhuttan,+1
23.6,142.0,11.4,3.8,5.1,147.0,1,Assam,-1
59.1,147.7,11.4,8.5,7.2,152.6,1,Assam,-1
26.7,134.9,11.0,9.5,4.9,139.8,0,Assam,-1
49.4,123.4,10.2,11.4,6.8,128.6,1,Bhuttan,+1
62.4,142.0,16.0,9.7,4.5,147.4,0,Assam,-1
41.0,132.4,9.8,10.5,7.5,137.5,0,Bhuttan,+1
46.8,156.4,12.0,9.8,6.5,162.4,1,Bhuttan,+1
41.6,131.1,12.0,9.7,6.7,136.4,1,Bhuttan,+1
45.3,147.2,6.8,12.8,7.9,153.0,1,Bhuttan,+1
31.7,151.8,12.1,8.6,4.7,156.6,1,Assam,-1
37.5,168.3,12.1,9.3,4.4,173.0,0,Assam,-1
46.4,134.3,11.4,7.5,4.5,139.6,1,Assam,-1
45.2,151.9,16.0,8.4,4.0,157.0,1,Assam,-1
64.8,147.8,13.0,9.3,6.2,152.9,1,Assam,-1
28.1,144.5,12.9,8.6,7.5,150.0,1,Bhuttan,+1
41.3,146.3,16.5,11.1,6.9,151.9,0,Bhuttan,+1
24.0,164.4,9.9,9.3,6.9,169.5,1,Bhuttan,+1
44.8,164.1,10.5,8.2,4.2,169.4,0,Assam,-1
43.7,143.9,6.4,9.3,5.3,148.4,1,Assam,-1
58.1,145.9,8.7,8.3,5.5,150.5,1,Assam,-1
36.1,138.7,10.7,12.3,8.7,144.4,1,Bhuttan,+1
47.4,156.6,9.6,14.0,8.5,162.0,1,Bhuttan,+1
43.0,128.0,3.0,9.9,5.5,133.9,0,Bhuttan,+1
43.2,133.9,8.2,12.1,7.8,139.3,1,Assam,-1
42.7,145.7,14.0,7.1,5.7,151.1,1,Assam,-1
35.6,135.6,8.2,6.3,3.4,140.2,1,Assam,-1
44.3,143.1,8.9,9.8,6.2,148.3,1,Bhuttan,+1
51.0,146.2,7.6,12.1,7.9,152.2,1,Bhuttan,+1
53.2,135.8,11.0,7.3,5.5,140.9,1,Assam,-1
44.7,148.5,12.5,7.9,4.2,153.6,1,Assam,-1
21.3,144.9,8.8,14.9,7.7,150.2,0,Bhuttan,+1
53.6,140.5,12.2,8.6,6.3,145.4,1,Assam,-1
59.9,154.7,2.4,10.8,7.5,159.9,1,Bhuttan,+1
53.1,162.0,8.3,12.8,6.5,167.2,1,Bhuttan,+1
46.4,152.5,8.0,7.3,6.5,157.7,1,Assam,-1
37.9,129.2,8.5,10.3,8.0,134.9,1,Bhuttan,+1
39.2,152.1,18.3,8.7,6.8,157.5,0,Bhuttan,+1
46.2,118.0,9.7,7.2,5.5,122.5,0,Assam,-1
41.5,149.5,4.1,8.3,6.6,154.4,1,Assam,-1
47.4,147.1,12.8,7.3,4.6,152.2,1,Assam,-1
51.5,157.8,1.7,9.3,6.7,163.2,1,Bhuttan,+1
59.5,147.5,14.7,9.3,6.5,152.4,0,Assam,-1
47.8,110.0,11.2,9.9,4.9,114.8,0,Assam,-1
44.3,117.2,11.9,11.2,6.5,122.9,1,Bhuttan,+1
42.2,148.9,6.8,11.1,7.1,154.5,1,Bhuttan,+1
31.9,153.1,9.4,10.1,9.7,158.8,1,Bhuttan,+1
41.7,129.2,9.2,10.0,4.8,134.3,0,Assam,-1
44.9,157.7,14.0,8.6,6.4,163.3,0,Bhuttan,+1
27.1,156.9,3.9,10.5,6.7,162.0,1,Bhuttan,+1
32.6,148.8,4.7,7.3,5.4,153.9,0,Assam,-1
46.1,133.8,13.6,7.9,4.5,139.1,0,Assam,-1
53.8,158.8,9.4,7.2,5.3,163.9,1,Assam,-1
34.3,144.7,11.8,12.0,6.5,150.1,1,Bhuttan,+1
31.5,142.5,7.9,5.8,4.9,148.0,0,Bhuttan,+1
46.6,147.7,9.3,8.8,6.8,153.2,1,Bhuttan,+1
49.8,143.6,13.5,8.3,4.6,148.4,1,Assam,-1
40.1,155.3,11.3,10.1,5.2,161.2,1,Bhuttan,+1
45.6,147.5,13.6,8.4,5.7,152.1,1,Bhuttan,+1
34.0,128.8,5.8,9.2,7.5,134.3,1,Bhuttan,+1
46.9,155.6,11.7,8.6,6.5,160.9,1,Bhuttan,+1
45.7,146.1,10.1,12.4,6.6,151.8,0,Bhuttan,+1
40.3,135.7,12.5,7.5,3.6,141.0,0,Assam,-1
47.3,134.7,19.9,7.1,5.1,139.5,0,Assam,-1
38.5,131.1,7.8,9.0,5.5,136.2,1,Bhuttan,+1
78.7,147.5,8.9,4.1,5.5,152.4,1,Assam,-1
42.6,165.6,7.7,12.2,5.2,170.8,1,Bhuttan,+1
35.5,141.9,10.0,8.4,7.0,147.3,0,Bhuttan,+1
26.5,176.8,11.6,12.5,6.3,182.6,1,Bhuttan,+1
49.3,149.9,10.6,9.2,5.0,154.5,1,Assam,-1
57.0,137.9,19.8,6.7,5.5,143.2,1,Assam,-1
40.3,131.7,3.7,7.5,5.2,136.5,1,Assam,-1
38.2,171.6,5.2,9.3,6.0,177.0,1,Bhuttan,+1
29.0,165.1,5.6,7.6,4.5,170.3,1,Assam,-1
62.6,141.4,11.6,9.4,5.8,146.5,1,Assam,-1
34.6,143.6,11.9,12.4,8.2,149.5,0,Assam,-1
34.0,150.3,6.8,11.2,6.5,156.3,0,Bhuttan,+1
39.8,135.7,15.6,5.8,6.9,141.7,1,Bhuttan,+1
51.9,144.2,10.1,8.8,5.5,148.8,1,Assam,-1
36.0,150.6,11.4,6.1,3.6,155.6,1,Assam,-1
46.8,143.7,14.1,12.4,5.1,149.3,1,Bhuttan,+1
52.8,143.1,14.1,8.0,6.7,148.7,1,Bhuttan,+1
44.4,121.1,10.1,13.1,8.0,126.6,1,Bhuttan,+1
34.6,152.2,12.6,7.8,8.6,158.2,1,Bhuttan,+1
43.0,145.0,6.1,10.0,8.4,150.0,1,Bhuttan,+1
32.0,133.9,12.1,7.6,6.0,138.5,0,Assam,-1
40.3,125.1,12.2,8.9,5.9,130.1,1,Bhuttan,+1
33.8,161.0,11.9,9.2,7.3,166.2,1,Bhuttan,+1
37.5,151.6,6.5,7.3,3.8,157.1,1,Assam,-1
44.5,142.6,7.6,3.6,6.2,148.5,1,Bhuttan,+1
41.1,129.9,17.5,6.5,6.8,135.7,1,Bhuttan,+1
41.1,145.8,11.1,10.6,6.5,150.9,0,Bhuttan,+1
55.5,143.1,12.7,8.0,4.8,147.6,0,Assam,-1
47.1,138.7,10.2,11.6,8.0,144.2,1,Bhuttan,+1
38.8,144.5,6.8,9.8,6.2,150.0,1,Bhuttan,+1
48.1,128.1,15.4,9.3,7.1,133.5,1,Assam,-1
46.2,158.7,17.3,7.2,7.0,163.8,1,Bhuttan,+1
32.3,144.6,9.7,8.3,8.2,149.9,1,Bhuttan,+1
31.9,151.9,12.3,9.5,5.6,157.3,0,Bhuttan,+1
45.8,164.9,5.9,11.2,6.3,170.5,1,Bhuttan,+1
35.3,155.3,10.1,7.1,7.0,160.8,1,Bhuttan,+1
43.6,135.3,14.2,10.0,7.6,141.2,1,Bhuttan,+1
39.1,154.4,6.6,8.0,6.7,159.8,1,Bhuttan,+1
48.0,147.9,12.4,9.6,6.0,153.0,1,Assam,-1
47.9,123.0,12.1,8.5,6.6,128.2,1,Assam,-1
46.6,130.3,8.0,9.6,7.3,135.4,1,Bhuttan,+1
48.7,150.7,9.9,12.1,8.4,156.4,1,Bhuttan,+1
40.9,153.8,8.4,7.8,7.6,159.1,1,Bhuttan,+1
32.0,114.4,6.4,9.7,8.2,120.4,1,Bhuttan,+1
55.0,122.5,12.4,8.4,6.9,127.7,1,Bhuttan,+1
33.1,139.9,12.4,9.5,5.9,145.6,1,Bhuttan,+1
38.9,147.6,10.8,8.6,5.4,153.6,1,Bhuttan,+1
44.9,167.1,14.5,12.3,6.9,172.5,0,Bhuttan,+1
60.2,142.3,14.9,8.1,5.1,146.9,0,Assam,-1
51.1,144.8,14.7,9.0,6.1,149.5,0,Assam,-1
34.3,153.1,9.0,12.6,7.2,158.4,1,Bhuttan,+1
44.0,161.2,6.7,5.7,5.9,167.1,1,Bhuttan,+1
55.9,126.9,9.2,9.6,5.0,132.4,1,Bhuttan,+1
34.2,132.7,9.8,11.9,7.2,138.3,1,Bhuttan,+1
37.8,125.1,13.3,9.1,6.8,129.7,1,Assam,-1
48.1,164.3,7.4,6.3,5.7,169.7,1,Assam,-1
43.6,145.4,7.8,8.2,5.1,150.0,0,Assam,-1
38.3,137.6,9.8,9.7,5.8,143.3,1,Bhuttan,+1
38.4,137.6,13.8,8.1,5.8,142.7,0,Assam,-1
34.7,140.9,7.5,8.6,6.0,146.0,0,Assam,-1
33.8,159.6,7.0,9.4,5.1,164.8,1,Assam,-1
44.3,151.1,11.0,12.4,5.0,157.0,1,Bhuttan,+1
40.6,136.9,11.6,5.8,6.5,141.4,1,Assam,-1
47.4,156.6,12.3,7.3,4.1,161.6,1,Assam,-1
61.2,143.2,12.9,7.6,4.4,147.8,1,Assam,-1
46.0,157.4,9.7,6.3,6.7,162.7,0,Assam,-1
39.8,149.2,6.5,10.3,6.8,154.7,0,Assam,-1
47.0,133.2,12.0,8.0,7.4,139.0,1,Bhuttan,+1
43.2,136.8,4.0,7.9,3.7,141.4,0,Assam,-1
34.9,117.5,9.9,9.1,5.0,122.4,1,Assam,-1
65.5,150.6,16.5,6.9,5.4,156.1,1,Assam,-1
48.2,124.2,16.5,4.7,6.6,129.6,1,Assam,-1
44.9,128.8,9.5,9.0,3.7,133.8,1,Assam,-1
43.8,147.6,10.3,6.0,4.3,152.7,1,Assam,-1
49.0,155.4,11.0,5.8,4.9,160.3,0,Assam,-1
49.6,166.7,5.6,8.9,5.2,171.6,1,Assam,-1
51.8,144.5,9.2,10.8,8.3,150.2,1,Bhuttan,+1
41.7,122.8,6.8,8.8,7.5,128.7,1,Bhuttan,+1
52.9,139.1,15.1,10.3,7.9,144.7,1,Bhuttan,+1
44.2,127.9,9.1,9.9,7.8,133.7,1,Bhuttan,+1
48.4,131.7,14.5,6.2,4.9,136.6,0,Assam,-1
47.9,164.8,11.2,11.6,6.2,170.7,1,Bhuttan,+1
59.4,125.7,13.9,8.3,3.9,131.1,1,Assam,-1
37.9,134.9,13.8,8.9,5.5,140.3,0,Assam,-1
48.1,120.1,16.9,7.8,6.3,125.0,0,Assam,-1
28.8,127.4,12.8,7.9,6.8,132.7,1,Bhuttan,+1
33.6,138.2,16.7,11.0,8.0,143.9,1,Bhuttan,+1
38.5,147.9,16.8,10.0,7.0,153.7,1,Bhuttan,+1
45.1,154.9,13.1,10.8,8.5,160.8,1,Bhuttan,+1
57.7,166.5,5.9,9.6,3.6,171.2,0,Assam,-1
37.6,159.6,11.1,5.3,5.4,164.5,0,Assam,-1
54.2,164.0,14.8,8.1,6.1,168.7,1,Assam,-1
52.6,133.4,15.2,8.1,6.7,138.4,1,Bhuttan,+1
51.4,157.0,8.1,11.1,8.0,162.7,1,Bhuttan,+1
48.4,139.6,14.9,6.4,4.5,144.8,1,Bhuttan,+1
48.3,149.6,12.7,10.1,4.7,154.5,1,Assam,-1
56.5,149.0,10.3,5.8,4.1,154.0,1,Assam,-1
36.6,136.3,10.8,12.0,7.9,142.1,1,Bhuttan,+1
33.8,148.8,8.7,6.7,9.2,154.2,1,Bhuttan,+1
53.1,161.3,16.1,9.3,4.4,166.3,1,Assam,-1
41.7,136.4,9.7,9.5,5.3,141.7,1,Assam,-1
40.8,151.2,11.3,8.9,7.2,156.3,1,Bhuttan,+1
45.6,151.5,10.7,14.4,5.6,157.1,1,Bhuttan,+1
26.5,129.0,17.6,8.1,5.4,133.9,1,Assam,-1
33.6,157.2,8.5,8.8,5.2,162.4,0,Assam,-1
34.2,130.6,12.7,7.7,6.9,136.2,1,Bhuttan,+1
51.0,161.1,13.0,7.5,4.4,165.7,1,Assam,-1
31.6,129.3,8.7,9.3,9.0,135.0,1,Bhuttan,+1
33.4,141.6,12.6,10.5,5.2,146.2,1,Assam,-1
42.6,145.3,15.7,8.3,7.1,150.8,1,Bhuttan,+1
46.7,133.5,9.5,8.1,7.1,139.0,1,Bhuttan,+1
38.8,132.1,16.2,8.0,4.0,137.3,0,Assam,-1
43.4,151.9,8.6,7.5,6.4,157.1,1,Bhuttan,+1
57.2,149.1,11.2,12.1,4.4,154.3,0,Assam,-1
39.5,143.3,10.8,9.4,7.5,149.0,1,Bhuttan,+1
31.2,144.7,9.8,7.0,8.5,150.1,0,Bhuttan,+1
34.8,143.9,8.4,12.6,7.8,148.9,1,Bhuttan,+1
47.1,135.9,12.4,8.0,6.3,140.5,1,Assam,-1
47.5,142.8,11.0,6.2,7.9,148.7,1,Bhuttan,+1
42.0,146.4,9.7,9.1,8.8,151.7,1,Bhuttan,+1
27.3,142.4,6.6,11.7,6.6,147.7,1,Bhuttan,+1
38.7,159.7,8.7,12.0,5.7,165.6,1,Bhuttan,+1
38.5,143.4,12.2,11.5,7.2,149.2,0,Bhuttan,+1
27.2,120.4,12.0,13.1,8.7,125.5,1,Bhuttan,+1
32.2,132.4,4.9,12.0,6.1,137.8,0,Bhuttan,+1
50.6,141.7,9.8,8.6,4.8,146.6,0,Assam,-1
30.4,132.0,13.2,6.4,7.6,137.1,1,Bhuttan,+1
48.1,133.3,12.5,11.0,6.3,138.6,1,Bhuttan,+1
59.1,147.2,10.5,6.7,5.5,152.2,0,Assam,-1
36.4,141.0,9.4,6.4,6.3,146.4,0,Bhuttan,+1
31.5,134.5,11.7,11.7,6.3,140.1,1,Bhuttan,+1
22.0,156.1,11.1,5.9,3.4,161.6,1,Assam,-1
24.6,140.0,6.2,10.2,7.8,145.1,1,Bhuttan,+1
24.8,155.5,11.6,12.0,6.1,160.7,1,Bhuttan,+1
43.0,159.5,7.3,12.0,7.4,165.2,1,Bhuttan,+1
51.9,151.6,12.6,9.1,5.7,156.9,0,Assam,-1
44.6,150.2,12.8,6.1,4.5,155.5,1,Assam,-1
34.4,149.3,6.6,11.0,6.8,154.5,1,Bhuttan,+1
58.4,144.0,7.3,6.3,4.9,148.6,1,Assam,-1
40.7,142.1,7.1,10.8,6.8,148.0,0,Bhuttan,+1
36.9,140.7,2.4,7.2,6.6,146.2,1,Bhuttan,+1
54.4,141.8,11.0,7.8,4.3,146.7,0,Assam,-1
36.3,144.2,7.1,9.4,8.6,149.7,1,Bhuttan,+1
47.7,159.2,9.3,12.2,7.7,164.7,1,Bhuttan,+1
42.2,129.3,14.8,9.3,4.2,134.2,1,Assam,-1
47.4,152.9,3.7,11.5,7.0,158.2,1,Bhuttan,+1
41.4,157.2,13.0,4.3,4.9,161.8,1,Assam,-1
45.7,148.5,23.3,11.2,7.1,154.3,0,Bhuttan,+1
35.1,131.2,12.0,12.2,7.8,136.8,0,Bhuttan,+1
52.0,138.6,13.1,9.3,3.3,143.6,0,Assam,-1
40.9,144.1,13.6,11.6,7.4,149.3,1,Bhuttan,+1
52.9,128.0,10.5,8.0,4.2,133.2,0,Assam,-1
45.5,136.4,11.9,14.4,8.6,141.5,1,Bhuttan,+1
42.7,133.8,10.0,11.5,4.4,139.3,0,Bhuttan,+1
55.4,136.8,13.9,8.4,4.6,142.1,0,Assam,-1
52.0,159.2,13.0,8.2,5.0,165.1,1,Bhuttan,+1
35.4,132.1,5.1,11.7,5.3,137.5,1,Bhuttan,+1
34.4,138.5,14.5,9.8,4.0,143.4,1,Assam,-1
65.7,165.7,14.8,7.9,5.1,170.4,1,Assam,-1
31.2,151.2,7.9,8.5,6.8,157.1,0,Bhuttan,+1
46.3,137.2,14.5,9.0,6.5,143.0,0,Bhuttan,+1
60.9,160.7,9.9,6.0,5.5,165.8,1,Assam,-1
56.5,145.6,8.9,5.7,5.4,150.9,0,Assam,-1
38.4,128.8,14.2,8.4,4.7,133.9,1,Assam,-1
42.9,131.7,10.3,8.9,5.8,137.1,1,Assam,-1
65.5,133.9,13.6,10.7,3.6,138.9,1,Assam,-1
37.1,137.8,8.6,6.9,6.9,143.8,1,Bhuttan,+1
53.4,150.2,14.9,6.9,4.7,155.2,0,Assam,-1
53.7,119.6,18.2,9.4,4.9,124.7,1,Assam,-1
24.2,130.1,11.2,9.9,7.9,135.4,1,Bhuttan,+1
54.8,144.7,16.3,5.4,6.0,150.0,0,Assam,-1
42.0,141.9,12.4,8.1,5.7,146.9,1,Assam,-1
44.6,141.3,10.7,11.4,5.7,146.7,0,Assam,-1
45.4,128.5,9.1,9.3,7.6,133.7,1,Bhuttan,+1
36.6,124.6,9.0,6.6,6.9,129.7,1,Assam,-1
47.4,126.1,12.6,11.9,8.5,131.7,0,Bhuttan,+1
42.4,164.9,12.1,7.2,4.1,170.2,1,Assam,-1
42.7,155.3,9.6,10.1,6.0,160.5,1,Assam,-1
39.2,143.7,4.1,11.0,6.4,149.3,1,Assam,-1
48.0,134.0,11.7,7.0,6.6,139.4,1,Assam,-1
43.6,137.7,7.8,5.3,7.5,143.6,1,Bhuttan,+1
55.5,165.4,6.9,9.3,5.1,170.7,1,Assam,-1
55.1,150.9,14.7,10.5,4.7,156.3,0,Assam,-1
54.8,148.7,14.3,6.2,4.4,153.9,0,Assam,-1
42.1,138.7,13.5,10.6,6.2,144.1,0,Assam,-1
44.2,131.6,14.7,9.8,8.2,136.7,1,Bhuttan,+1
34.4,143.2,7.0,12.4,9.0,148.7,1,Bhuttan,+1
32.6,149.3,12.8,11.0,6.8,154.5,0,Bhuttan,+1
47.7,139.8,9.8,8.6,6.0,144.4,0,Assam,-1
52.7,153.1,15.0,6.6,4.4,158.1,1,Assam,-1
51.8,156.5,8.0,12.0,8.0,161.7,0,Bhuttan,+1
52.5,158.3,14.6,7.7,7.1,163.5,1,Assam,-1
46.1,147.5,5.9,13.9,6.9,153.4,1,Bhuttan,+1
36.5,158.4,13.0,12.3,6.8,163.9,1,Bhuttan,+1
45.3,133.3,18.8,7.7,4.4,138.6,0,Bhuttan,+1
39.6,147.0,11.7,5.2,7.0,152.1,1,Bhuttan,+1
65.0,119.5,13.2,9.1,6.6,124.8,0,Assam,-1
65.2,154.2,7.2,6.9,6.3,159.0,1,Assam,-1
32.0,155.0,14.0,8.5,7.3,160.4,1,Bhuttan,+1
40.5,147.6,9.0,5.3,5.2,153.0,0,Assam,-1
44.2,167.0,16.1,10.0,7.0,172.7,1,Bhuttan,+1
43.0,139.4,15.6,14.8,8.9,145.1,1,Bhuttan,+1
39.9,101.4,8.5,8.5,6.1,107.2,1,Bhuttan,+1
48.0,157.7,8.7,9.9,4.9,163.1,0,Assam,-1
48.6,147.4,8.1,9.0,3.2,152.3,1,Assam,-1
47.1,127.3,8.1,8.6,6.7,133.0,1,Bhuttan,+1
43.7,130.2,9.0,10.8,7.1,136.0,1,Bhuttan,+1
34.4,128.2,11.1,9.1,8.1,133.2,1,Bhuttan,+1
49.0,147.1,14.1,8.5,5.6,151.6,0,Assam,-1
43.9,132.5,9.7,13.1,6.2,138.3,1,Bhuttan,+1
42.9,167.3,10.8,8.8,7.2,171.9,1,Assam,-1
35.7,163.0,11.0,6.6,4.5,168.4,0,Assam,-1
